Cobra	September 14, 2006	Hamster (Syrian)	Cinnamon Banded	Male	January 1, 2006	Gone to Hamster Heaven	Bellflower, CA&nbsp; United States	His food bowl.	His food bowl.	Seeds
Digdug	September 16, 2006	Hamster (Dwarf)	Golden Banded	Female	October 22, 2005	Gone to Hamster Heaven	46055, IN&nbsp; United States	Grass	Grass	sunflower seeds and carrots
Dusty	October 13, 2006	Hamster (Teddy Bear)	Cream	Male	March 21, 2006	Gone to Hamster Heaven	Seattle, WA&nbsp; United States	Wheel	Wheel	Cilantro and owner's shirt
Socrates	July 13, 2005	Hamster (Dwarf)	Calico	Male	June 1, 2005	Gone to Hamster Heaven	Okc, OK&nbsp; United States	Okc, OK&nbsp; United States	Okc, OK&nbsp; United States	Sunflower Seeds
Hamtaro	June 26, 2005	Hamster (Teddy Bear)	Tortoise Shell	Male	November 12, 2003	Gone to Hamster Heaven	Oklahoma City, OK&nbsp; United States	Oklahoma City, OK&nbsp; United States	Oklahoma City, OK&nbsp; United States	sunflower seeds
No-ku	April 26, 2005	Hamster (Syrian)	Black	Female	February 15, 2005	Gone to Hamster Heaven	Hillsborough, NC&nbsp; United States	Excercise Wheel	Excercise Wheel	sunflower seeds, melon, cantelope
Zoe	August 23, 2005	Hamster (Russian)	Grey	Female	June 8, 2005	Gone to Hamster Heaven	San Jose, CA&nbsp; United States	Run-about Ball	Run-about Ball	Sunflower seeds and baby carrots
Thumper's First Five	October 7, 2008	Hamster (Russian)	Grey	Female	March 4, 2008	47 months	Vilas, NC&nbsp; United States	the wheel	the wheel	sunflower seeds without the shell
Bubba Moham	December 2, 2006	Hamster (Chinese)	White	Male	July 27, 2006	Gone to Hamster Heaven	SIngapore,  Singapore	ME!	ME!	Watermelon Seeds
Cheese	May 13, 2006	Hamster (Teddy Bear)	Golden Banded	Male	November 13, 2005	Gone to Hamster Heaven	Frisco, TX&nbsp; United States	Tubes	Tubes	Creme sandwich cookie dog treats
Howard W. Hamster	July 12, 2006	Hamster (Syrian)	Golden	Male	January 18, 2003	Gone to Hamster Heaven	Algona, IA&nbsp; United States	Wheel	Wheel	Strawberry Yogurt Drops
Yosho	December 1, 2005	Hamster (Dwarf)	Brown	Male	July 20, 2005	Gone to Hamster Heaven	Costa Mesa, CA&nbsp; United States	Wheel	Wheel	Sunflower Seeds
professor frink farnsworth	October 16, 2006	Hamster (Teddy Bear)	Golden Banded	Male	June 10, 2006	Gone to Hamster Heaven	Kamloops, BC&nbsp; Canada	the neighbor mouse yuki	the neighbor mouse yuki	the vegetarian chips i'm not supposed to have
Puff	September 25, 2006	Hamster (Teddy Bear)	Golden Banded	Female	February 1, 2006	Gone to Hamster Heaven	Suffolk, VA&nbsp; United States	My TV	My TV	Carrot Crunchies and Hamster and Gerbil Blend
Taco	July 3, 2006	Hamster (Syrian)	Cream	Female	January 1, 2005	Gone to Hamster Heaven	Cartago,  Costa Rica	Una bola donde la ponía para que pudiera correr libremente por la casa / A plastic ball where I put her, because she liked to run a lot!	Una bola donde la ponía para que pudiera correr libremente por la casa / A plastic ball where I put her, because she liked to run a lot!	Semillas de girasol (sunflower seeds), pan (bread), fresa (strawberry), lechuga (lettuce)
Kenneth	January 6, 2006	Hamster (Syrian)	Sable	Male	August 30, 2005	Gone to Hamster Heaven	Jasper, AL&nbsp; United States	Jasper, AL&nbsp; United States	Jasper, AL&nbsp; United States	Jasper, AL&nbsp; United States
Peaches	August 3, 2007	Hamster (Unknown)	Golden Banded	Female	June 1, 2007	Gone to Hamster Heaven	Kansas City, MO&nbsp; United States	Screen Top on my cage	Screen Top on my cage	I love it all
Boludillin	August 1, 2006	Hamster (Common)	Honey	Male	May 10, 2004	Gone to Hamster Heaven	Mexico City,  Mexico	Su bola y su jaula	Su bola y su jaula	Semillas de girasol, brocoli, zanahorias, cacahuates y manzana
Abigail	November 3, 2004	Hamster (Syrian)	Albino	Female	September 1, 2003	Gone to Hamster Heaven	Falls Church, VA&nbsp; United States	Falls Church, VA&nbsp; United States	Falls Church, VA&nbsp; United States	any and all treats
Madrigal	August 26, 2004	Hamster (Unknown)	Cinnamon	Female	September 1, 2002	Gone to Hamster Heaven	Falls Church, VA&nbsp; United States	Falls Church, VA&nbsp; United States	Falls Church, VA&nbsp; United States	Falls Church, VA&nbsp; United States
Daisy	November 28, 2004	Hamster (Syrian)	Brown	Female	April 9, 2001	Gone to Hamster Heaven	Minneapolis, MN&nbsp; United States	Her litterbox and wheel	Her litterbox and wheel	Fresh vegetables
Sunny	January 13, 2006	Hamster (Syrian)	Cream	Female	October 30, 2004	Gone to Hamster Heaven	Franklin, MA&nbsp; United States	The platforms in her cage!!!	The platforms in her cage!!!	Almost everything!!!
Dexter	January 13, 2006	Hamster (Teddy Bear)	Grey	Male	February 18, 2005	Gone to Hamster Heaven	Franklin, MA&nbsp; United States	His Wheel	His Wheel	peanuts
Milton	January 11, 2006	Hamster (Syrian)	Grey	Male	May 13, 2004	Gone to Hamster Heaven	Saint Louis, MO&nbsp; United States	Wooden Block	Wooden Block	Banana Treats
Pepper	February 26, 2005	Hamster (Syrian)	Black	Female	October 18, 2004	Gone to Hamster Heaven	Hamster, MI&nbsp; United States	Wheel	Wheel	Vanilla yogurt treats
Snowball	February 26, 2005	Hamster (Teddy Bear)	Albino	Female	September 4, 2004	Gone to Hamster Heaven	Hamster, MI&nbsp; United States	Wheel	Wheel	Sunflower seeds
Oreo	February 26, 2005	Hamster (Dwarf)	Black Banded	Female	August 14, 2004	Gone to Hamster Heaven	Hamster, MI&nbsp; United States	her coconut canaba	her coconut canaba	Lettuce
Nieko	February 26, 2005	Hamster (Teddy Bear)	Golden Banded	Male	July 9, 2004	Gone to Hamster Heaven	Hamster, MI&nbsp; United States	Wheel	Wheel	Sunflower seeds, strawberry or vanilla yogurt treats, and lettuce
Whiskers	February 26, 2005	Hamster (Teddy Bear)	Black Banded	Female	January 23, 2005	Gone to Hamster Heaven	Hamster, MI&nbsp; United States	Wheel	Wheel	Sunflower seeds
Fluffy	April 15, 2006	Hamster (Teddy Bear)	Orange	Female	November 20, 2004	Gone to Hamster Heaven	Saint John, NB&nbsp; Canada	Wheel	Wheel	spinach
Mr. Hammi Pants	September 20, 2006	Hamster (Syrian)	Beige	Male	January 1, 2006	Gone to Hamster Heaven	Dallas, TX&nbsp; United States	Hamster ball	Hamster ball	Animal crackers, meal worms, and fruit.
Geoffrey	October 19, 2005	Hamster (Syrian)	Black Banded	Male	July 1, 2003	Gone to Hamster Heaven	Bournemouth,  United Kingdom	Ball	Ball	Monkey nuts and banana
Cindy	May 5, 2006	Hamster (Syrian)	Cinnamon Banded	Female	March 17, 2006	Gone to Hamster Heaven	Bournemouth,  United Kingdom	Wheel and her pipes	Wheel and her pipes	Monkey nuts, fruity bites
Sasha Angelina	July 13, 2006	Hamster (Unknown)	Black	Female	September 27, 2005	Gone to Hamster Heaven	Kansas City, MO&nbsp; United States	Circle tunnel	Circle tunnel	Strawberry yogurt drops &amp; cheese cakes
Zander	July 13, 2006	Hamster (Unknown)	Grey	Male	June 1, 2006	Gone to Hamster Heaven	Kansas City, MO&nbsp; United States	Kansas City, MO&nbsp; United States	Kansas City, MO&nbsp; United States	Hawaiin fruit treats
Bailey Anne	July 13, 2006	Hamster (Unknown)	Calico	Female	February 1, 2006	Gone to Hamster Heaven	Kansas City, MO&nbsp; United States	Run-around-ball	Run-around-ball	Blueberry yogurt drops and peanuts in the shell
BUTTERS	September 17, 2006	Hamster (Dwarf)	Grey	Female	August 1, 2006	66 months	Champaign, IL&nbsp; United States	My Wheel! Yay!	My Wheel! Yay!	Dog Food
Smidget	October 27, 2004	Hamster (Teddy Bear)	Calico	Female	September 1, 2004	Gone to Hamster Heaven	Chatsworth, GA&nbsp; United States	Chatsworth, GA&nbsp; United States	Chatsworth, GA&nbsp; United States	Fruit Loops
Kissie-Face	October 27, 2004	Hamster (Syrian)	Golden	Female	July 1, 2004	Gone to Hamster Heaven	Chatsworth, GA&nbsp; United States	Cage? (She chews on it.)	Cage? (She chews on it.)	Anything cheesy or sweet.
Phooey	October 27, 2004	Hamster (Unknown)	Cinnamon Banded	Female	September 30, 2004	Gone to Hamster Heaven	Chatsworth, GA&nbsp; United States	Chatsworth, GA&nbsp; United States	Chatsworth, GA&nbsp; United States	Fruit Loops
Harry Bob	June 9, 2006	Hamster (Teddy Bear)	Dove	Male	May 1, 2006	Gone to Hamster Heaven	Chatsworth, GA&nbsp; United States	Toilet Paper Roll	Toilet Paper Roll	nilla wafers
Peaches	August 1, 2006	Hamster (Syrian)	Cinnamon Banded	Female	August 1, 2005	Gone to Hamster Heaven	Bellingham, WA&nbsp; United States	Wheel	Wheel	Banana Chip
Melanie	August 30, 2006	Hamster (Teddy Bear)	Golden Banded	Female	December 1, 2005	Gone to Hamster Heaven	Portland, OR&nbsp; United States	She loves her ball and our brown chair!	She loves her ball and our brown chair!	Fuji Apples and seeds
Duchess of Tofu	October 25, 2006	Hamster (Dwarf)	Brown	Female	September 29, 2006	65 months	Singapore,  Singapore	My fingernails :s	My fingernails :s	I haven't discovered hers yet :P
Peanut	October 24, 2006	Hamster (Dwarf)	Brown	Female	November 23, 2005	Gone to Hamster Heaven	Ann Arbor, MI&nbsp; United States	my hand O.o	my hand O.o	raddichio
Butter	October 24, 2006	Hamster (Dwarf)	Mottled	Female	November 23, 2005	Gone to Hamster Heaven	Ann Arbor, MI&nbsp; United States	Puzzle playset	Puzzle playset	pumkpin seeds
Ovaltine	March 13, 2008	Hamster (Russian)	Pudding	Male	February 7, 2008	48 months	Hong Kong,  Hong Kong	wooden globe	wooden globe	oatmeal
Dixie	November 4, 2006	Hamster (Teddy Bear)	Golden	Female	July 1, 2005	Gone to Hamster Heaven	San Francisco, CA&nbsp; United States	Her wheel	Her wheel	Lettuce and Yogurt drops
Yummy	January 21, 2005	Hamster (Teddy Bear)	Golden Banded	Male	May 21, 2000	Gone to Hamster Heaven	New York, NY&nbsp; United States	Yankee cap ice cream cup, orange ball	Yankee cap ice cream cup, orange ball	spaghetti, rice, apple pie crust
Matilda	May 31, 2006	Hamster (Syrian)	Grey	Female	April 18, 2006	Gone to Hamster Heaven	Cleethorpes / Hull,  United Kingdom	Wodent Wheel.	Wodent Wheel.	Boiled rice.
Cornflower	July 11, 2006	Hamster (Teddy Bear)	Golden Banded	Female	May 24, 2006	Gone to Hamster Heaven	Pittsburgh, PA&nbsp; United States	her food bowl	her food bowl	biting her master's older sister's finger
Gandolf the White	May 7, 2006	Hamster (Syrian)	Albino	Male	May 7, 2006	Gone to Hamster Heaven	Lakeland, FL&nbsp; United States	The Wheel	The Wheel	Yogies
Pokie	March 12, 2006	Hamster (Russian)	Agouti	Female	July 28, 2004	Gone to Hamster Heaven	Scotland,  United Kingdom	ball	ball	cheese &amp; grapes
will	July 17, 2006	Hamster (Dwarf)	Grey	Male	November 7, 2005	Gone to Hamster Heaven	Pittsburgh, PA&nbsp; United States	green and yellow hamster wheel	green and yellow hamster wheel	sunflower seeds
Numa	January 3, 2006	Hamster (Syrian)	Grey	Male	December 11, 2005	Gone to Hamster Heaven	Ipoh,  Malaysia	Ipoh,  Malaysia	Ipoh,  Malaysia	Ipoh,  Malaysia
Max	August 17, 2006	Hamster (Syrian)	Brown	Male	August 14, 2005	Gone to Hamster Heaven	Sunderland,  United Kingdom	Hamster play block	Hamster play block	Cheese on toast &amp; nuts
Amelia	August 26, 2004	Hamster (Syrian)	Golden	Female	January 31, 2002	Gone to Hamster Heaven	Falls Church, VA&nbsp; United States	Falls Church, VA&nbsp; United States	Falls Church, VA&nbsp; United States	Falls Church, VA&nbsp; United States
Tako	August 30, 2006	Hamster (Dwarf)	Brown	Male	April 10, 2006	Gone to Hamster Heaven	Singapore,  Singapore	Paper rolls :)	Paper rolls :)	Pumpkin seeds, brocolli and peanuts :)
Spider	September 15, 2006	Hamster (Unknown)	White	Male	September 1, 2004	Gone to Hamster Heaven	Los Angeles, CA&nbsp; United States	Los Angeles, CA&nbsp; United States	Los Angeles, CA&nbsp; United States	Peanuts
Tule	September 17, 2006	Hamster (Syrian)	Cream	Female	May 10, 2006	Gone to Hamster Heaven	San Jose, CA&nbsp; United States	the ball!	the ball!	egg
grasshopper	September 17, 2006	Hamster (Russian)	Slate	Male	November 1, 2003	Gone to Hamster Heaven	San Jose, CA&nbsp; United States	the wheel	the wheel	carrots
Amaryllis	January 11, 2006	Gerbil (Mongolian)	Golden	Female	January 1, 2004	Gone to Gerbil Heaven	Cincinnati, OH&nbsp; United States	corrugated cardboard	corrugated cardboard	banana chips
Arenita	August 11, 2005	Gerbil (Unknown)	Brown	Female	July 17, 2004	Gone to Gerbil Heaven	Villahermosa, Tabasco,  Mexico	rollos de papel y su rueda	rollos de papel y su rueda	semillas de girasol y maíz tierno
Ashley	August 8, 2006	Hamster (Dwarf)	Smoke Pearl	Male	June 10, 2005	Gone to Hamster Heaven	Minneapolis, MN&nbsp; United States	Wheel	Wheel	Scooby Snacks
Benjamin	March 15, 2006	Hamster (Dwarf)	Champagne	Male	November 15, 2005	Gone to Hamster Heaven	Cleethorpes / Hull,  United Kingdom	His ping pong ball.	His ping pong ball.	Broccoli.
Freddie	December 12, 2005	Hamster (Dwarf)	Black	Male	November 1, 2005	Gone to Hamster Heaven	Cleethorpes / Hull,  United Kingdom	His red play brick.	His red play brick.	Broccoli.
Mochi	October 25, 2006	Hamster (Dwarf)	Pudding	Male	September 29, 2006	Gone to Hamster Heaven	Singapore,  Singapore	His two sisters :P	His two sisters :P	Broccoli
Jana	November 24, 2006	Hamster (Chinese)	Grey	Female	September 1, 2006	65 months	Kentwood, MI&nbsp; United States	Petting Loft	Petting Loft	Sunflower seeds
Angie	November 24, 2006	Hamster (Chinese)	Grey	Female	September 1, 2006	65 months	Kentwood, MI&nbsp; United States	Wheel	Wheel	Raviolos
Gaëlle Marguerite	October 30, 2006	Gerbil (Mongolian)	Mottled	Female	August 30, 2006	66 months	Tolland, CT&nbsp; United States	Wheel (so far).	Wheel (so far).	Unknown.
Catrina Bunny	October 29, 2006	Hamster (Dwarf)	Beige	Female	October 29, 2005	Gone to Hamster Heaven	Tolland, CT&nbsp; United States	Wheel.	Wheel.	Veggies.
Pepsi	August 30, 2006	Hamster (Dwarf)	Brown	Male	June 10, 2006	Gone to Hamster Heaven	Singapore,  Singapore	Fiddlesticks	Fiddlesticks	Brocolli and dried Daffodils
Dandelion	April 30, 2004	Hamster (Dwarf)	Opal	Female	August 19, 2003	Gone to Hamster Heaven	Falmouth, MA&nbsp; United States	wheel	wheel	sunflower seeds
Aura	July 31, 2006	Hamster (Siberian)	Cream	Female	February 27, 2006	Gone to Hamster Heaven	Mansfield, CT&nbsp; United States	tubes	tubes	watermelon
Babies	July 31, 2006	Hamster (Siberian)	Cream	Female	July 15, 2006	Gone to Hamster Heaven	Mansfield, CT&nbsp; United States	foods	foods	milk
Chela	July 31, 2006	Hamster (Syrian)	Cream	Male	February 2, 2006	Gone to Hamster Heaven	Mansfield, CT&nbsp; United States	bedding, i love to dig	bedding, i love to dig	broccoli
dulce	December 20, 2006	Hamster (Dwarf)	Agouti	Female	January 1, 2005	Gone to Hamster Heaven	Villahermosa, Tabasco,  Mexico	everytihing to chew	everytihing to chew	sunflower seeds
nana	December 20, 2006	Hamster (Dwarf)	White	Female	July 17, 2006	Gone to Hamster Heaven	Villahermosa, Tabasco,  Mexico	food?	food?	sunflowers seeds
Pelusa Pelota	August 10, 2005	Hamster (Dwarf)	Beige	Female	July 9, 2005	Gone to Hamster Heaven	Villahermosa, Tabasco,  Mexico	su rana donde duerme.. su hermana XD ajaja, y su rueda de ejercicio	su rana donde duerme.. su hermana XD ajaja, y su rueda de ejercicio	semillas de girasol
Enrique Iglesias	December 10, 2006	Hamster (Syrian)	Silver	Male	October 1, 2005	Gone to Hamster Heaven	Singapore,  Singapore	Hamster Ball	Hamster Ball	Honey sticks
Socrates	December 1, 2006	Hamster (Siberian)	White	Male	October 21, 2006	64 months	San Diego, CA&nbsp; United States	Big fluffy mushroom bed	Big fluffy mushroom bed	Anything salty!
smokey	November 20, 2006	Hamster (Dwarf)	Grey	Male	May 15, 2006	Gone to Hamster Heaven	Christchurch,  New Zealand	the other hamster	the other hamster	lettuce
Hamlet	November 12, 2006	Hamster (Dwarf)	Agouti	Male	August 1, 2006	66 months	Ottawa, ON&nbsp; Canada	doggy treats	doggy treats	carrots, sunflower seeds
rascal	October 4, 2006	Hamster (Dwarf)	Fawn	Male	August 15, 2006	Gone to Hamster Heaven	Allen, TX&nbsp; United States	swing	swing	paypaya
Tarako	October 25, 2006	Hamster (Dwarf)	Brown	Female	September 29, 2006	65 months	Singapore,  Singapore	LOLO Lime, Popcorn flavour	LOLO Lime, Popcorn flavour	Broccoli and Apple Chips
Tori	August 30, 2006	Hamster (Dwarf)	Pudding	Female	July 15, 2006	Gone to Hamster Heaven	Singapore,  Singapore	Paper boxes :)	Paper boxes :)	Brocolli and Strawberries
Tofu	August 30, 2006	Hamster (Dwarf)	Brown	Male	June 10, 2006	Gone to Hamster Heaven	Singapore,  Singapore	Water bottle	Water bottle	Peanuts and Salmon jerky
Ginger Spot	January 27, 2007	Gerbil (Mongolian)	Fawn	Male	October 28, 2005	Gone to Gerbil Heaven	Albuquerque, NM&nbsp; United States	cardboard tubes	cardboard tubes	sunflower seeds
Salami	January 26, 2007	Hamster (Roborovskii)	White	Male	November 10, 2006	63 months	Singapore,  Singapore	He loves to munch on their litter box lid :s	He loves to munch on their litter box lid :s	Honey and Milk flavoured yoghurt drops.
Sashimi	January 26, 2007	Hamster (Roborovskii)	White	Female	November 10, 2006	63 months	Singapore,  Singapore	Tissues	Tissues	Salmon and Cheese Jerky
Ginger	April 5, 2007	Hamster (Roborovskii)	Agouti	Female	February 10, 2007	60 months	Manila,  Philippines	Wheel	Wheel	Vitakraft
In loving Memory of Milo	February 7, 2007	Gerbil (Mongolian)	Argente	Male	July 1, 2003	Gone to Gerbil Heaven	Central, NJ&nbsp; United States	Exersize ball	Exersize ball	Grilled Eggplant
Ben	December 3, 2006	Hamster (Dwarf)	Grey	Male	September 1, 2006	65 months	Poteet, TX&nbsp; United States	Wheel	Wheel	Sunflower seeds
Jackie	April 3, 2005	Gerbil (Unknown)	Grey	Female	December 11, 2004	Gone to Gerbil Heaven	Corvallis, OR&nbsp; United States	Wheel	Wheel	Wheel
Teddy (R.I.P.)	March 28, 2005	Hamster (Teddy Bear)	Sable Banded	Female	November 5, 2004	Gone to Hamster Heaven	Corvallis, OR&nbsp; United States	His wheel	His wheel	Anything he can stuff in his cheeks
Paris (R.I.P.)	March 28, 2005	Hamster (Syrian)	Sable Banded	Male	January 5, 2005	Gone to Hamster Heaven	Corvallis, OR&nbsp; United States	The slide in his crittertrail X	The slide in his crittertrail X	Sunflower seeds
Lola	February 28, 2005	Hamster (Syrian)	Golden Banded	Female	March 15, 2004	Gone to Hamster Heaven	Hermitage, TN&nbsp; United States	Rolling Ball	Rolling Ball	Carrots
Bella (R.I.P.)	April 3, 2005	Hamster (Syrian)	Sable Banded	Female	December 5, 2004	Gone to Hamster Heaven	Corvallis, OR&nbsp; United States	Her ball &amp; wheel	Her ball &amp; wheel	Peanuts.. the plastic on her cage
Hammie	March 31, 2005	Hamster (Teddy Bear)	Golden Banded	Female	December 17, 2004	Gone to Hamster Heaven	Daly City, CA&nbsp; United States	her wheel and blankie	her wheel and blankie	sunflower seeds and corn
Bailey	April 20, 2005	Hamster (Teddy Bear)	Cream	Female	December 25, 2002	Gone to Hamster Heaven	Daly City, CA&nbsp; United States	her exercise ball	her exercise ball	yogurt treats
Krispy Kreme	August 31, 2004	Hamster (Teddy Bear)	Cream	Female	September 1, 2002	Gone to Hamster Heaven	Madison, WI&nbsp; United States	Wodent Wheel	Wodent Wheel	cucumbers and carrots
Toby	August 6, 2004	Hamster (Syrian)	Brown	Female	January 1, 2002	Gone to Hamster Heaven	New York, NY&nbsp; United States	Running ball	Running ball	strawberry yogurt drops
